日本久世福食品商店,サンクゼール店舗,,385,https://market.icook.tw//products/justforyou,"品名：日式小圓餅,規格：100g,產地：日本,總效期：7 個月（有效期限詳參商品標示）,<span style=""color: #c0504d;"">注意事項：</span>本產品加工廠使用花生、雞蛋、牛奶成分、蕎麥、蝦、芝麻和腰果製造產品。"
菇王在地天然調味品,菇王食品,,165,https://market.icook.tw//products/guwang,"品名：菇王純素天然調味品 甜點飲料類,款式：有機甜酒釀／紅麴養生醬／有機味霖／有機無糖味霖,成份：<a href=""https://imgur.com/a/rI67OmC"" rel=""nofollow noopener"" target=""_blank"">有機甜酒釀（240g）</a>／<a href=""https://imgur.com/a/RD1DSjr"" rel=""nofollow noopener"" target=""_blank"">紅麴養生醬（240g）</a>／<a href=""https://imgur.com/a/pkMxXZ7"" rel=""nofollow noopener"" target=""_blank"">有機味霖（300ml）</a>／<a href=""https://imgur.com/a/hu7EXnK"" rel=""nofollow noopener"" target=""_blank"">有機無糖味霖（300ml）</a>,產地：台灣,注意事項：本產品為純天然發酵食品，無額外添加酒精，但發酵過程會自然產生酒氣與少許酒精成分，對酒精過敏或因個人因素無法食用酒精者，需特別注意"
日本萬用調味料－鹽麴,鹽麴達人,,290,https://market.icook.tw//products/qolop,"品名：日本原裝進口乾燥米麴,容量：300g/包,成份：米麴（100% 日本國產米使用）,原產地：日本岐阜縣,保存期限：12 個月,保存方式：請置於陰涼處常溫保存，避免高溫潮濕。"
香料共和國-研磨原粒系列,香料共和國,,140,https://market.icook.tw//products/spicelandgift,"品名：胡椒原粒四入組,內容：黑胡椒粒 x1、白胡椒粒 x1、紅胡椒 x1、綠胡椒 x1 ,保存期限：兩年（如標示） ,<span style=""color: #c0504d;"">＊香料開封後請置於陰涼乾燥處或冷藏</span>"
樂奇雅頂級松露醬系列,La Rustichella,,445,https://market.icook.tw//products/larustichella,"品名：樂奇雅頂級黑松露醬（純素）,規格：500g,主要成份：（不含五辛）洋菇、牛肝蕈、葵花油、黑松露（夏季松露）、食鹽、胡椒、蔗糖、天然香料、黑松露香料、香料、檸檬酸、抗氧化劑（維生素C）,產地：義大利"
台灣在地蜂蜜,享樂蜂蜜 In Joy With Honey,,1080,https://market.icook.tw//products/injoyhoney,"品名：蜂蜜醋,成分：蜂蜜、蜂蜜醋,規格：780g/瓶 600ml,保存方法：開封後請冷藏保存,注意事項：久置色澤變深為正常現象,保存期限：1年"
香料共和國－精選香料系列,香料共和國,,70,https://market.icook.tw//products/spicelandtw,"品名：繽紛椒鹽禮盒,內容物：原味椒鹽、山葵椒鹽、黑白胡椒玫瑰鹽、海苔椒鹽"
康鼎 經典芋頭酥/綠豆椪禮盒,Kangding,,388,https://market.icook.tw//products/gift-kangding,"品名：卡茲尼菠蘿芋頭麻糬酥禮盒,重量：55g／個；6入／盒,產地 ：台灣"
康鼎 頂級港式蘿蔔糕/芋頭粿,Kangding,,210,https://market.icook.tw//products/kangding,"品名：頂級港式芋頭粿,口味：葷,重量：<code>小</code> 580g／<code>大</code> 1000g,成分：白蘿蔔、芋頭、在來米、香菇、蝦米、港式臘肉、砂糖、鹽、黑胡椒,產地 ：台灣"
凍凍鮮手剝安心蝦仁,凍凍鮮,,185,https://market.icook.tw//products/cold-shrimp,"品名：馬來西亞小花枝,規格：300g±5%/包（約10～12隻）,成分：小花枝、水、食鹽,產地：馬來西亞,保存方式：冷凍,適合料理方式：火鍋、海鮮麵、涼拌、三杯"
自家畜養無毒素食豬,花田喜彘,,290,https://market.icook.tw//products/familypork,"品名：梅菜扣肉,包裝規格：300g ±5%,成份：豬肉、梅菜乾、滷汁(水、醬油膏、醬油、冰糖、豬油、白胡椒粉、辣椒、薑、蔥、紅麴米),食用方式：,建議食用前12小時放冰箱冷藏解凍，或2小時前放室溫解凍(時間依室溫調整)，務必充分加熱再食用,隔水加熱法：燒一鍋水，水滾後將商品放入滾5分鐘(未解凍約20分鐘)，剪開到入碗中，即可食用,電鍋加熱法：拆開後，將內容物倒入容器，蒸15分鐘(未解凍30分鐘),微波加熱法:拆開後，將內容物倒入容器微波5分鐘(未解凍不適用)"
頂級海鮮食材／鍋物,佐佐鮮,,1799,https://market.icook.tw//products/tsotsoaqua01,"品名：帝王蟹風味棒,成分：<a href=""https://ppt.cc/fxaIex"" rel=""nofollow noopener"" target=""_blank"">詳細成份表</a>,重量：90g±10%／包,產地：日本,最佳賞味期限：2年,保存方式：冷凍-18°C"
康鼎 府城美食中式點心組,Kangding,,175,https://market.icook.tw//products/chinese-kangding,"品名：富貴平安桃,內容物：綠豆x4+紅豆x4,重量：35g／個；8入／包,產地 ：台灣"
湯瑪仕肉舖嚴選牛排系列,湯瑪仕肉舖,,699,https://market.icook.tw//products/thomassteak04,"品名：日本北海道生食級干貝,規格：200g±5%；一包約 6 顆，實際規格以重量為主,產地：日本,保存期限：300 天,保存方式：請置於冷凍 -18°C 保存"
永齡農場 有機生活蔬菜箱,永齡有機,,590,https://market.icook.tw//products/yonglinfarm,"品名：有機生活蔬菜箱（4~6人）,內容物：葉菜類(250g)*8包+根莖瓜果類*3種+蕈菇類*1種,重量：葉菜類2000g ± 5%、根莖瓜果類、蕈菇類視品項而定,產地：台灣,保存期限：葉菜類 3~4 天、根莖瓜果類 5~7 天、蕈菇類 7 天,保存方式：冷藏,檢驗報告：慈心有機認證（葉菜類與根莖瓜果類）,注意事項：菇類若受天氣影響無法正常出貨時，將調整為有機米類0.6kg*1包或等值葉菜1～2包出貨"
湯瑪仕肉舖經典老派草飼牛,湯瑪仕肉舖,,128,https://market.icook.tw//products/thomasgrass,"品名：巴拉圭牛肋條（草飼）,規格：500g±5%／包,產地：巴拉圭,保存方式：請置於冷凍 -18℃ 保存,解凍方式：請先將預備要料理之牛肉在未拆封前，至於冰箱冷藏室自然解凍"
紐西蘭特選純淨不老鮭,盛和風食集文化,,1140,https://market.icook.tw//products/foodsandsation,"品名：不老鮭家庭組,內容物：不老鮭輪切 1 塊＋不老鮭菲力塊 1 塊＋冷燻不老鮭 1 包,重量：<code>輪切</code> 320g±5%／塊；<code>菲力塊</code> 150g±5%／塊；<code>冷燻鮭</code> 100g±5%，4~6 片／包"
在地嚴選無毒黑羽土雞,元榆牧場,,320,https://market.icook.tw//products/yuanyufarm,"品名：原味滴雞精,規格：6 入禮盒裝,保存期限：6 個月（冷凍保存）,原產地：台灣"
野生小果沙棘汁,橙十,,810,https://market.icook.tw//products/sajie,"品名：沙棘汁,規格：隨身瓶 30ml／家庭號 580ml,成分：沙棘原漿 99.95%、甜菊萃取（甜味劑）0.05%（<a href=""https://imgur.com/8GsExR5"" rel=""nofollow noopener"" target=""_blank"">點此看成份表</a>）,建議攝取量：每日最多 60ml，請依據個人狀況調整飲用時間、頻率與份量,製造地：台灣,保存期限：730 天（2 年）,保存方式：隨身瓶請置於常溫陰暗處保存，家庭號開封後需冷藏,食品責任險：已投保富邦產險 1000 萬產品責任險,檢驗報告：SGS 維生素 C、SOD like 活性、重金屬檢驗,<span style=""color: #c0504d;"">注意事項：</span>"
發現茶 台灣嚴選茶品,發現茶,,499,https://market.icook.tw//products/teascovery,"品名：黑糖棗尋蜜紅,規格：黑糖紅棗紅茶 15 入,成分：紅棗、黑糖、茶葉,重量：9.0g*15,產地：台灣,保存期限：2 年,保存方式：陰涼乾燥處"
頂級沖泡純可可粉,daily table 每日餐桌,,250,https://market.icook.tw//products/cocoa,"品名：每日餐桌頂級沖泡純可可粉,重量：250g,內容物：100% 無糖可可粉,保存期限：2023-03-16,保存方法：密封存放於陰涼處,包裝：馬口鐵罐裝,產地：馬來西亞,保存方式：置於陰涼乾燥處，避免存放冰箱，以免吸潮結塊,注意事項："
北海道純天然小麥鬆餅粉,LEGUMES DE YOTEI,,220,https://market.icook.tw//products/legumesdeyotei,"品名：Sudo 砂糖無添加果醬（大） ,口味：草莓、藍莓、蘋果 ,重量：415g ,產地：日本,注意事項：無添加果醬，效期皆為3個月以上（依包裝上標示日期為主）"
森林麵食 彩色天然乾拌麵,森林麵食,,567,https://market.icook.tw//products/forestnoodles-sauce,"品名：森林裸麵,口味：竹山番薯／黃金南瓜／紫心番薯／新鮮蔬菜,成分：<code>竹山番薯</code> 竹山番薯、小麥麵粉／<code>黃金南瓜</code> 黃金南瓜、小麥麵粉／<code>紫心番薯</code> 紫心紫薯、小麥麵粉 ／<code>新鮮蔬菜</code> 季節蔬菜（夏：番薯葉，冬：菠菜）,重量：100g／包，5 包／盒,產地：台灣南投縣竹山鎮,保存期限：一年（拆封後建議半年內食用完畢）,保存方式：拆封後不須冷藏，放置於常溫陰涼處，避免陽光直射,<span style=""color: #c0504d;"">小提醒：</span>裸麵不含醬汁"
零失敗 DIY 烘焙材料包,Funsiamo,,880,https://market.icook.tw//products/funsiamo,"品名：黑糖嶺崗豆腐,內容物：澳洲進口 MILKLAB 嚴選豆奶1罐、吉利丁片1包、豆腐杯6入、黑糖1包、烘焙紙1份、料理小書-黑糖嶺崗豆腐1張、手套包1組,設備建議：烤箱、計時器、電子秤、鋼盆、刮刀,保存說明： 常溫保存於通風乾燥處 "
日本讚岐手打烏龍麵,日本老舖 こんぴらや 讚岐,,699,https://market.icook.tw//products/udon,"品名：九州柚子醋-柚子胡椒口味,規格：250ml,產地：日本,總效期：12 個月（有效期限詳參商品標示）,<span style=""color: #c0504d;"">注意事項：</span> 玻璃瓶上可能會有柚子纖維漂浮與黏著，此為正常現象，非產品品質問題，可安心食用"
新譯漢方台灣手工養生藥膳包,新譯漢方,,180,https://market.icook.tw//products/9z9bao,"品名：漢方安心食材果乾,口味：安心枸杞／安心貴妃棗／安心黑面棗,重量：300±10g/包,保存期限：一年，詳情請參照盒上標示,保存方式：請務必冷藏或冷凍"
信豐農場 有機台灣紅藜,信豐農場,,529,https://market.icook.tw//products/sinfongfarm,"品名：台灣紅藜茶,規格：清新淡茶／厚韻濃茶,重量：2g／包，共 15 包,產地：台灣"
西川米店 臺灣頂級白米,西川米店,,260,https://market.icook.tw//products/cichuan,"品名：西川米店 原鮮大麥仁,成分：大麥仁,重量：250g,產地：美國,保存期限：180 天,保存方式：常溫保存"
奇亞籽 CHIA SEEDS,Let's SAGA 奇亞籽,,780,https://market.icook.tw//products/chiaseeds,"品名：Lets SAGA 奇亞籽黑糖飲（牛皮）,內容物：台灣黑糖、巴拉圭奇亞籽（鼠尾草種籽）、蔗糖、香料、防腐劑,重量：黑糖磚 25 克，內含 6 顆 ，共150g,產地：南美洲巴拉圭,保存方式：保持乾燥常溫即可，可冷藏保存，保存期限 12 個月,檢驗報告：SGS 生菌數檢驗、SGS 農藥殘留檢驗、SGS 重金屬殘留檢驗"
味覺的感動 東京健康麵包,味覺的感動,,575,https://market.icook.tw//products/emotionsdegout,"品名：全麥吐司,主材料：日本石臼小麥粉、珍珠薏仁、老麵,尺寸：D7 x W8 x H18cm,重量：300g,產地：臺灣"
六十石山無硫金針,花東宏宣,,550,https://market.icook.tw//products/hdhx,"品名： 六十石山戀戀金針禮盒 ,原料：金針乾製品 ,重量：10g±5g*6 盒 ( 每內盒含 10g 無硫金針及附六種特色食譜 ） ,尺寸：13.5 x 13.5 x 25cm ,保存期限：一年 ,保存方式：請存放於乾燥陰涼處，拆封後請儘速食用，避免日照以確保美味可口"
Kiunn純天然在地台灣薑食品,KIUNN,,280,https://market.icook.tw//products/kiunn,"品名：Kiunn 烹飪薑黃系列,規格：研磨薑黃粉*1罐＋薑黃麵線*3盒＋薑黃麵條*2盒,產地：台灣"
樸活黑糖在地手造系列,樸活小鋪,,130,https://market.icook.tw//products/puhofield,"品名：柴燒煙燻大福圓,規格：110g／罐裝,產地：台南,保存期限：三年（依包裝上標示日期為主）,保存方式：請保存於陰涼乾燥處，避免陽光直射、受潮。開封後請盡早食用完畢。"
森林麵食 天然寶寶麵,森林麵食,,749,https://market.icook.tw//products/forestnoodles,"品名：森林寶寶麵,口味：竹山番薯／黃金南瓜／紫心番薯／新鮮蔬菜,成分：<code>竹山番薯</code> 竹山番薯、小麥麵粉／<code>黃金南瓜</code> 黃金南瓜、小麥麵粉／<code>紫心番薯</code> 紫心紫薯、小麥麵粉 ／<code>新鮮蔬菜</code> 季節蔬菜（夏：番薯葉，冬：菠菜）,重量：40g／包，8 包／盒,產地：台灣南投縣竹山鎮,保存期限：一年（拆封後建議半年內食用完畢）,保存方式：拆封後不須冷藏，放置於常溫陰涼處，避免陽光直射"
lisscode 照明除毛球機,lisscode,,580,https://market.icook.tw//products/lisscode-1,"品名：照明除毛球機,型號：LR01,顏色：白色,產品尺寸：<code>機身</code>  Ø7.2cm x H7.8cm／<code>刀片</code> Ø4.6cm ,重量：151g,材質：<code>機身</code> ABS／<code>刀片</code> 不鏽鋼／<code>掛繩</code> 人造皮革,額定電壓：DC 5V,額定輸入電流：0.6A,總額定消耗電功率：1.5W,馬達轉速：<code>低檔</code> 7000RPM／<code>高檔</code> 8000RPM,電池容量：1100mAh,照明亮度：40～50lm,內容物：除毛球機、Micro USB 充電線、說明書、清潔刷,產地：台灣品牌，中國製造"
D3 PRO長頸鹿智能可視挖耳棒,Bebird,,1290,https://market.icook.tw//products/bebird,
韓國 Dr.HOWS 露營系列,Dr.HOWS,,3280,https://market.icook.tw//products/drhows-camping,"品名：TWINKLE 擋風板,材質：cold rolled steel CR 冷軋鋼板,顏色：粉嫩紫、奶茶棕,重量：1.65kg,產地：韓國品牌，韓國設計，韓國製造"
可充式暖手寶／發熱披肩,Wonder,,1590,https://market.icook.tw//products/wonder-hot,"品名：Wonder 可機洗發熱保暖披肩,型號：WH-W29BU,尺寸：D160XW70xH0.6 cm,重量：0.6Kg,材質：100%聚脂纖維,額定輸入電壓／電流：5V／2A,國際條碼：4710577762176,產地：中國製造"
Easy Life 十月被,Easy Life,,2980,https://market.icook.tw//products/ten-month,"品名：十月被,內容物：十月被x1＋收納袋x1,顏色：<code>雙人</code> 晨光灰、晨光綠、線條奶茶、線條灰、晶彩虹、晶彩藍、沉穩藍、幻彩橘／<code>單人</code> 晨光灰、花語粉、晨光綠、格紋灰、線條奶茶、線條灰、小樹黃、小樹藍、晶彩虹、晶彩藍、沉穩藍,尺寸：<code>雙人</code> W180 x D220 cm／<code>單人</code> W150 x D220 cm,重量：<code>雙人</code> 1200g／<code>單人</code> 1000g ,材質：<code>表布</code> 15% 抗菌防蟎透氣布＋85% 聚酯纖維／<code>內裏</code> 90% 可水洗鴨絨 ＋10% 羽毛＋Fill Power 750,產地：台灣品牌，台灣設計，台灣製造,適用於：可水洗、低溫烘乾"
Suzzi積木旅行分裝瓶,Suzzi,,570,https://market.icook.tw//products/suzzi,"品名：Suzzi 積木旅行分裝瓶,內容物：積木旅行分裝瓶、用途標籤、吸盤,顏色：繽紛、希臘白、尼斯藍、京都粉、慕尼黑,尺寸：<code>S</code> D3.5xW10.7x7.8cm／<code>M</code> D3.5xW3.5x10cm／<code>L</code> D3.5xW3.5x12.1cm,容量：<code>S</code> 50ml／<code>M</code> 70ml／<code>L</code> 100ml,重量：<code>S</code> 140g／<code>M</code> 166g／<code>L</code> 198g,材質：<code>瓶身</code> 矽膠／<code>瓶蓋</code> ABS／<code>吸盤</code> TPR,產地：台灣品牌，台灣設計，台灣製造"
歐美淨 植萃酵素PLUS清潔劑,Omagic,,999,https://market.icook.tw//products/omagic,"品名：衣物手洗精劑,內容物：水、椰子油皂化物、酵素、蛋白質分解酵素、潔淨因子、抗菌劑、高級香精,容量：500ml,產地：台灣品牌，台灣製造,保存期限：三年,檢驗報告：SGS 不含有害物質認證、法國 ECOCERT 有機認證,本產品已投保新安東京海上產物產品責任險 1200 萬元,產品責任險字號：17000 字第 08ML000404 號"
TripPal 360度 全支撐旅行枕,TripPal,,1180,https://market.icook.tw//products/trippal,"品名：TripPal 360度 全支撐旅行枕,顏色：灰色,規格：Ｓ、Ｍ、Ｌ,材質：<code>內芯</code> 雙層聚胺酯（Polyurethane）／<code>布料</code> 聚酯纖維（polyester,Poly）,產地：美國品牌，美國設計，中國製造"
感應式泡沫洗手機,Lisscode,,980,https://market.icook.tw//products/automaticwash-lisscode,"品名：Lisscode 感應式泡沫洗手機,內容物：主機、三號鹼性電池x4、說明書,尺寸：D11XW6.8xH18 cm,重量：400g,水箱容量：300ml,材質：PP,額定電壓：6V,總消耗電功率：2.4W,產地：台灣品牌，中國製造"
Aurai酷熱敷水波式按摩眼罩,Aurai,,5580,https://market.icook.tw//products/vision-aurai,"品名：Aurai 酷熱敷水波式按摩眼罩,內容物：主機、Type-C 充電線、束口袋、加水瓶、說明書,尺寸：W18.2xD9.5xH7.9cm,重量：358g,材質：<code>機身</code> ABS／<code>眼窩墊</code> 醫療級矽膠,耐熱：<code>矽膠</code> 220°C,電池直流輸入：DC 5V / 2A,產地：台灣品牌，台灣設計，台灣製造,認證：符合 BSMI、CE、KC、FCC 多項檢驗標準"
AIWA兩用手持多功能蒸氣拖把,AIWA 愛華,,3680,https://market.icook.tw//products/aiwa,"品名：AIWA 兩用手持多功能蒸氣拖把,內容物：主機、拖把頭、拖把布x2、強力噴頭、尼龍毛刷x2、銅毛刷、水箱、加長桿、說明書 ,材質：<code>本體</code> ABS／<code>刷頭</code> 銅、尼龍毛,重量：1.95kg,產地：中國製造，日本品牌"
蒸好熨 雙電壓智能蒸氣小熨斗,Idea hom,,1390,https://market.icook.tw//products/steamiron,"品名：蒸好熨 雙電壓智能蒸氣小熨斗,內容物：主機、量杯、旅行收納袋,尺寸：D13.5XW7.6XH7.9 cm,水箱容量：40 ml,溫度範圍：65~230 ℃ ,額定電壓：100～120V ／220～240V,額定頻率：60Hz ,消耗電功率：420w ,產地：台灣品牌，中國製造"
Uffy 無非遠紅外線按摩梳,uffy 無非,,1580,https://market.icook.tw//products/uffy,"品名：Uffy 遠紅外線半永久貼片眼膜,材質：sistyle nsp+ 奈米矽土、醫療級矽膠,產地：台灣品牌，台灣設計，台灣製造,貼心提醒：黑眼圈的成因有很多種，遠紅外線並不能治療你的鼻竇炎或是睡眠不足，但是可以加速你的血液循環，淡化你因循環不好而產生的黑眼圈現象，只要貼著就有效果，超級簡單！"
Aurai即熱敷水波式按摩眼罩,Aurai,,4280,https://market.icook.tw//products/rio-aurai,"品名：Aurai 即熱敷水波式按摩眼罩,內容物：主機、Type-C 充電線、束口袋、加水瓶、說明書,尺寸：W18.2xD9.2xH7.9cm,重量：316g,材質：<code>機身</code> ABS／<code>眼窩墊</code> 醫療級矽膠,耐熱：<code>矽膠</code> 220°C,電池直流輸入：DC 5V / 3A,供電模式：內建鋰電池,充電／使用時間：充電約一個半小時，每次使用十分鐘,產地：台灣品牌，台灣設計，台灣製造,認證：符合 BSMI、CE、KC、FCC 多項檢驗標準"
法鉑馬賽皂/黑肥皂,Marius Fabre,,399,https://market.icook.tw//products/fabre,"品名：法鉑天然草本香氛皂,內容物：Sodium olivate, Sodium cocoate, Aqua, Glycerin,Sodium chloride, Sodium hydroxide.,香味：馬鞭草／法蘭西玫瑰／薰衣草／檀香／甜橙／無花果,重量：150克／250克,產地：法國,保存方式：詳見包裝，建議開封後一年內用畢,檢驗：SGS 不含塑化劑、界面活性劑"
FNG 環保寶特袋,FNG,,550,https://market.icook.tw//products/fng,"品名：FNG x 元泰竹藝社 改變竹吸管組,顏色：鳳梨冰茶／仙草甘茶,內容物：收納袋、粗吸管、細吸管、刷具,尺寸：收納袋 <code>收折</code> W25 x D0.8 x H9cm，<code>攤開</code> W25&amp; x D0.4 x H17cm／竹吸管 <code>粗吸管</code> ∅9~10mm x H21cm，<code>細吸管</code> ∅5~6mm x H21cm，<code>刷具</code> ∅6~7mm,重量：<code>收納袋</code> 32g／<code>竹吸管</code> 57g（含盒 90g）,材質：<code>收納袋</code> 100% 回收寶特瓶布料（rPET）、木釦／<code>竹吸管</code> 劍竹、羊毛,產地：台灣品牌，台灣設計，台灣製造,適用於：烘碗機,<span style=""color: #c0504d;"">注意事項：</span>本產品無提供保固服務"
軟硬式珪藻土吸水墊,Monsterstudios,,699,https://market.icook.tw//products/monsterstudios,"品名：軟硬兼施吸水地墊（rubber anne）,款式：大、小,內容物：<code>大</code> 硬式1片+軟式1片+止滑墊／<code>小</code> 硬式1片+軟式1片+止滑墊,顏色：<code>軟式</code><code></code> 英挺綠、率真綠、雀躍紫、高雅紫、深邃藍／<code>硬式</code> 六角幾何、繩編幾何、方塊幾何 ,尺寸：<code>大</code> W60xD39xH0.9cm／<code>小</code> W45xD40xH0.9cm,材質：超微細聚酯纖維、珪藻土等天然礦石複合添加物、天然植物萃取,產地：台灣品牌，台灣設計，台灣製造,檢測：符合歐盟 REACH、SGS、CNS 等產品安全標準,注意事項：此款硅藻土地墊，軟式部分可放於洗衣機機洗，硬式部分則不可機洗。"
韓國CatchMop神奇拖把,CatchMop,,900,https://market.icook.tw//products/catchmop,"品名：韓國 CatchMop 神奇拖鞋,顏色：橄欖綠、海軍藍、酒紅色、粉紅色 ,尺寸：D29xW13 cm ,材質：<code>內裡</code> 聚酯87+尼龍13%／<code>外料</code> 聚酯90%+尼龍10% ,用於：木地板、大理石地板、膠地板等,注意事項：在一般情況下不須加水使用，如遇頑固污垢，可加少量清水清潔。"
MOTO 輕巧無線藍牙耳機,Motorola,,1990,https://market.icook.tw//products/motovb300,"品名：PD+QC 快充行動電源（20000mAh）,顏色：鐵灰,產品尺寸：W6.8 x D13.8 x H2.8 cm,重量：350 g ,材質：ABS,額定輸入電壓／電流: Micro USB：5V／2A、Type-C：5V／3A，9V／2A，12V／1.5A,額定輸出電壓／電流：USB1：5V／3A、Type-C：PD-18W（5V／3A，9V／2A，12V／1.5A）、USB2：QC3.0（5V-6.5V／3A，6.5V-9V／2A，9V-12V／1.5A）,額定容量：5V／13000mAh，6.5V／10000mAh，9V／7000mAh，12V／5100mAh ,額定總輸出電壓／電流：5V／3A,電芯容量：20000mAh,產品保固：１年,內容物：充電線 x1、說明書（含保證卡）x1,產地：台灣品牌，中國製造,責任險：本商品已投保富邦產險 3500 萬產品責任險"
咖啡豆豆果汁杯,Punkhoo,,1499,https://market.icook.tw//products/cafedoudou,"品名：咖啡豆豆果汁杯,內容物：豆豆杯、咖啡濾網、果汁濾網、杯蓋、磁吸式充電線、說明書,顏色：果果粉、巧巧咖,尺寸：W80xD80xH175mm,重量：362g,容量：330ml,額定功率：60（MAX）,電池容量：800mAhx2,轉速：<code>單擊</code> 15000 RPM／<code>雙擊</code> 21000 RPM,材質：Tritan、304 不鏽鋼,耐熱：100°C,產地：中國製造"
Tierce 隨行濾杯,源源鋼藝,,790,https://market.icook.tw//products/tierce,"品名：Tierce 隨行濾杯,內容物：隨行濾杯*1、HARIO濾紙*15,尺寸：折疊尺寸140 × 72 × 4 mm；組裝尺寸102 × 95 × 67 mm,重量：25g,材質：日本彈性不鏽鋼,容量：1-2杯,適用杯徑：直徑 87 公厘以下,適用濾紙：錐形咖啡濾紙,產地：台灣設計製造"
Oceanrich G2磨豆機,Oceanrich,,2280,https://market.icook.tw//products/oceanrich-g2,"品名：Oceanrich 便攜式旋轉萃取咖啡機,顏色：白色木紋款／黑色木紋款,型號：S2,內容物：機體、水箱、咖啡濾杯、咖啡粉計量勺,尺寸：11.9 x 10.1 x 12cm,材質：<code>本體</code> ABS／<code>底部</code> PP／<code>咖啡濾杯、水箱</code> Tritan,重量：200g（不含電池）,電池：DC3V AAA4 號電池 2 顆（建議使用一般乾電池，如鹼性電池）,產地：台灣品牌，台灣設計，中國製造"
日本麗克特咖啡飲品系列,recolte 麗克特,,3980,https://market.icook.tw//products/recolte-coffee,"<span style=""color: #1f497d;"">品名：recolte 雙層耐熱玻璃杯</span>,容量：200ml,體積：∅7.5 x H9cm,重量：125g,材質：耐熱玻璃,耐溫差：120℃,產地：日本設計，中國製造"
Oceanrich旋轉咖啡機,Oceanrich,,1999,https://market.icook.tw//products/oceanrich,"品名：完美萃取旋轉咖啡機,顏色：白色／黑色,型號：8350,內容物：水箱蓋、水箱、機體、咖啡濾杯、玻璃壺、咖啡粉計量勺,尺寸：168 x 168 x 298 mm,材質：<code>本體</code> ABS／<code>底部</code> PP／<code>咖啡濾杯、水箱</code> Tritan／<code>玻璃壺</code> 玻璃,耐溫：SGS 95°C 認證、法國必維國際檢驗 Bureau Veritas 100°C 認證,重量：0.9kg（不含電池）,電壓：DC3V AA 3號電池 2 顆（建議使用一般乾電池，如鹼性電池）,產地：中國,<span style=""color: #c0504d;"">注意事項</span>："
Oceanrich電動磨豆機,Oceanrich,,1580,https://market.icook.tw//products/oceanrich-grinder,"品名：Oceanrich 便攜式旋轉萃取咖啡機,顏色：愛的粉／孩子藍,型號：S2,內容物：機體、水箱、咖啡濾杯、咖啡粉計量勺,尺寸：11.9 x 10.1 x 12cm,材質：<code>本體</code> ABS／<code>底部</code> PP／<code>咖啡濾杯、水箱</code> Tritan,重量：200g（不含電池）,電池：DC3V AAA4 號電池 2 顆（建議使用一般乾電池，如鹼性電池）,產地：台灣品牌，台灣設計，中國製造"
A-IDIO 手沖咖啡器具,A-IDIO,,3480,https://market.icook.tw//products/aidio,"品名：A-IDIO 精工手搖磨豆機,材料：精密陶瓷，304 不鏽鋼，塑膠（壓克力、PP）,容量：<code>進豆槽</code> 25g／<code>集粉槽</code> 35g,尺寸：∅5 x H20cm／<code>手柄</code> 11cm,產地：台灣設計品管，中國製造"
美國 Asobu 冷萃咖啡壺,美國 Asobu,,2480,https://market.icook.tw//products/asobu,"品名：Asobu 冷萃咖啡壺,顏色：黑色／白色／銅色／銀色,尺寸：12 x 12 x 31cm,重量：1.1kg（含包裝重量：1.5kg）,容量：1000ml,材質：304 等級不鏽鋼、Tritan,內容物：冷萃咖啡壺、說明書,產地：加拿大設計、中國製造,保固：原廠保固 1 年"
Driver 3倍速冰滴咖啡壺,Driver,,1499,https://market.icook.tw//products/drivercoffee,"品名：Driver 3倍速冰滴咖啡壺,型號：DR-30363-TR,尺寸：<code>承水上座</code> Ø10xH12.8 cm／<code>分水盤</code> Ø10xH1.2 cm／<code>下水壺</code> Ø10xH15.2 cm／<code>3倍速粉槽</code> Ø10xH7 cm,容量：600ml,重量：485±5g,材質：<code>承水上座</code> AS／<code>分水盤</code> AS／<code>下水壺</code> 耐熱玻璃／<code>3倍速粉槽</code> AS、SUS304 不鏽鋼濾網,耐冷熱：<code>AS</code> 80～95°C／<code>耐熱玻璃</code> 120°C,產地：台灣品牌，台灣設計，台灣製造,檢驗：符合 SGS 不含雙酚 A 合格認證,本產品已投保富邦 1000 萬產品責任險"
